Timestamp,CO2_PPM
2025-12-24 07:17:02.318907,670
2025-12-24 07:17:32.529502,680
2025-12-24 07:18:02.737758,695
2025-12-24 07:18:32.946353,693
2025-12-24 07:19:03.154052,693
2025-12-24 07:19:33.360945,695
2025-12-24 07:20:03.592267,699
2025-12-24 07:20:33.809403,696
2025-12-24 07:21:04.014698,693
2025-12-24 07:21:34.077324,678
2025-12-24 07:22:04.432538,690
2025-12-24 07:22:34.648474,703
2025-12-24 07:23:04.849359,714
2025-12-24 07:23:35.080330,708
2025-12-24 07:24:05.519799,709
2025-12-24 07:24:35.735292,710
2025-12-24 07:25:05.937319,704
2025-12-24 07:25:35.991626,695
2025-12-24 07:26:06.100028,692
2025-12-24 07:26:36.305453,695
2025-12-24 07:27:06.544544,690
2025-12-24 07:27:36.737482,684
2025-12-24 07:28:06.936018,675
2025-12-24 07:28:37.136684,668
2025-12-24 07:29:07.341986,655
2025-12-24 07:29:37.550202,656
2025-12-24 07:30:07.827191,661
2025-12-24 07:30:37.887541,667
2025-12-24 07:31:08.276367,670
2025-12-24 07:31:38.450044,670
2025-12-24 07:32:08.655362,666
2025-12-24 07:32:38.906955,665
2025-12-24 07:33:09.075877,666
2025-12-24 07:33:39.280399,664
2025-12-24 07:34:09.334022,666
2025-12-24 07:34:39.440613,663
2025-12-24 07:35:09.648967,643
2025-12-24 07:35:39.861481,659
2025-12-24 07:36:10.067061,684
2025-12-24 07:36:40.338596,693
2025-12-24 07:37:10.560116,688
2025-12-24 07:37:40.699684,685
2025-12-24 07:38:10.899211,686
2025-12-24 07:38:41.106360,686
2025-12-24 07:39:11.319778,678
2025-12-24 07:39:41.524745,677
2025-12-24 07:40:11.730492,671
2025-12-24 07:40:41.783831,664
2025-12-24 07:41:11.892177,658
2025-12-24 07:41:42.100186,666
2025-12-24 07:42:12.309312,675
2025-12-24 07:42:42.516886,672
2025-12-24 07:43:12.724246,654
2025-12-24 07:43:42.933139,650
2025-12-24 07:44:12.989548,650
2025-12-24 07:44:43.102261,649
2025-12-24 07:45:13.302280,650
2025-12-24 07:45:43.509357,652
2025-12-24 07:46:13.717963,650
2025-12-24 07:46:43.926229,648
2025-12-24 07:47:14.134778,645
2025-12-24 07:47:44.346200,646
2025-12-24 07:48:14.551084,647
2025-12-24 07:48:44.759291,645
2025-12-24 07:49:14.803379,647
2025-12-24 07:49:44.923335,644
2025-12-24 07:50:15.129738,638
2025-12-24 07:50:45.340379,633
2025-12-24 07:51:15.544868,634
2025-12-24 08:08:03.634308,634
2025-12-24 08:08:33.841143,578
2025-12-24 08:25:02.421926,571
2025-12-24 08:42:45.910135,498
2025-12-24 08:43:16.127863,495
2025-12-24 08:43:46.466324,489
2025-12-24 08:44:16.798920,486
2025-12-24 08:44:47.006138,483
2025-12-24 08:45:17.214393,481
2025-12-24 08:45:47.335914,481
2025-12-24 08:46:17.651382,482
2025-12-24 08:46:47.838757,488
2025-12-24 08:47:18.055019,509
2025-12-24 08:47:48.512021,555
2025-12-24 08:48:18.721867,585
2025-12-24 08:48:48.931549,598
2025-12-24 08:49:18.975455,598
2025-12-24 08:49:49.088126,597
2025-12-24 08:50:19.296365,595
2025-12-24 08:50:49.504496,595
2025-12-24 08:51:19.712450,594
2025-12-24 08:51:49.923667,595
2025-12-24 08:52:20.384456,598
2025-12-24 08:52:50.596282,599
2025-12-24 08:53:20.806206,598
2025-12-24 08:53:51.008860,597
2025-12-24 08:54:21.217548,595
2025-12-24 08:54:51.429462,595
2025-12-24 08:55:21.637351,595
2025-12-24 08:55:51.846325,595
2025-12-24 08:56:22.050223,594
2025-12-24 08:56:52.258426,595
2025-12-24 08:57:22.469191,595
2025-12-24 08:57:52.675309,595
2025-12-24 09:13:25.541666,595
2025-12-24 09:13:55.736727,576
2025-12-24 09:30:04.919270,577
2025-12-24 09:30:35.203053,565
2025-12-24 09:47:51.166144,565
2025-12-24 10:04:31.353534,557
2025-12-24 10:05:01.568763,554
2025-12-24 10:22:36.518293,554
2025-12-24 10:38:56.449235,547
2025-12-24 10:39:26.584078,541
2025-12-24 10:54:18.548053,543
2025-12-24 10:54:48.643393,541
2025-12-24 11:11:40.029718,541
2025-12-24 11:26:04.684875,531
2025-12-24 11:26:35.222356,523
2025-12-24 11:42:07.955620,524
2025-12-24 11:42:38.152385,512
2025-12-24 11:55:31.811854,512
2025-12-24 12:01:21.367640,506
2025-12-24 12:01:51.592406,506
2025-12-24 12:19:30.583801,506
2025-12-24 12:36:29.038935,501
2025-12-24 12:36:59.222926,486
2025-12-24 12:52:40.453751,485
2025-12-24 12:53:10.565306,473
2025-12-24 12:56:27.803993,472
2025-12-24 13:11:57.749404,472
2025-12-24 13:12:27.854216,463
2025-12-24 13:28:45.138552,463
2025-12-24 13:46:21.694644,454
2025-12-24 13:46:51.880193,445
2025-12-24 13:57:25.363949,445
2025-12-24 14:13:18.802012,442
2025-12-24 14:13:48.927486,441
2025-12-24 14:32:11.087777,441
2025-12-24 14:32:41.128608,438
2025-12-24 14:49:50.064915,439
2025-12-24 14:50:20.237555,436
2025-12-24 14:58:37.387938,436
2025-12-24 15:14:56.435844,437
2025-12-24 15:15:26.487807,436
2025-12-24 15:31:24.727074,435
2025-12-24 15:31:55.092710,434
2025-12-24 15:50:00.403710,435
2025-12-24 15:59:19.894979,432
2025-12-24 15:59:50.347676,432
2025-12-24 16:16:04.078024,432
2025-12-24 16:32:19.051500,432
2025-12-24 16:32:49.243037,429
2025-12-24 16:49:10.620787,429
2025-12-24 16:49:40.814411,424
2025-12-24 17:00:32.449299,423
2025-12-24 17:16:03.804911,428
2025-12-24 17:16:34.104635,427
2025-12-24 17:33:07.385322,427
2025-12-24 17:33:37.437607,427
2025-12-24 17:50:11.610295,426
2025-12-24 18:01:15.005717,428
2025-12-24 18:01:45.244265,426
2025-12-24 18:19:12.138552,426
2025-12-24 18:23:38.599375,423
2025-12-24 18:24:09.033017,429
2025-12-24 18:24:39.503021,433
2025-12-24 18:25:09.652269,439
2025-12-24 18:25:39.915662,446
2025-12-24 18:26:10.127418,447
2025-12-24 18:26:40.331442,445
2025-12-24 18:27:10.547260,441
2025-12-24 18:27:40.750498,431
2025-12-24 18:28:11.213868,429
2025-12-24 18:28:41.419901,428
2025-12-24 18:29:11.627367,427
2025-12-24 18:29:41.837844,423
2025-12-24 18:30:12.044256,420
2025-12-24 18:30:42.251933,416
2025-12-24 18:31:12.464949,413
2025-12-24 18:31:42.668433,409
2025-12-24 18:32:12.770362,407
2025-12-24 18:32:43.136725,406
2025-12-24 18:33:13.292548,405
2025-12-24 18:33:43.501616,403
2025-12-24 18:51:21.499870,401
2025-12-24 18:51:51.938014,404
2025-12-24 18:52:22.428648,405
2025-12-24 18:52:52.614488,405
2025-12-24 18:53:23.088492,406
2025-12-24 18:53:53.284264,409
2025-12-24 18:54:23.492910,420
2025-12-24 18:54:53.981018,425
2025-12-24 18:55:24.194962,427
2025-12-24 18:55:54.398506,428
2025-12-24 18:56:24.687179,426
2025-12-24 18:56:54.795324,429
2025-12-24 18:57:25.000255,430
2025-12-24 18:57:55.464011,432
2025-12-24 18:58:25.588492,432
2025-12-24 18:58:55.883968,432
2025-12-24 18:59:26.344870,431
2025-12-24 18:59:56.554355,431
2025-12-24 19:00:26.762156,432
2025-12-24 19:00:56.970964,440
2025-12-24 19:01:27.184827,450
2025-12-24 19:01:57.387589,457
2025-12-24 19:02:27.595678,463
2025-12-24 19:02:57.828324,464
2025-12-24 19:03:28.044025,465
2025-12-24 19:03:58.243898,469
2025-12-24 19:04:28.436149,470
2025-12-24 19:04:58.638880,475
2025-12-24 19:05:28.849704,480
2025-12-24 19:05:59.054806,480
2025-12-24 19:06:29.263548,481
2025-12-24 19:06:59.472281,482
2025-12-24 19:07:29.721991,486
2025-12-24 19:07:59.904168,487
2025-12-24 19:08:30.111896,487
2025-12-24 19:09:00.322222,491
2025-12-24 19:09:30.530502,494
2025-12-24 19:10:00.737390,496
2025-12-24 19:10:30.945537,497
2025-12-24 19:11:01.154278,501
2025-12-24 19:11:31.363790,503
2025-12-24 19:12:01.828184,507
2025-12-24 19:12:32.040027,516
2025-12-24 19:13:02.248772,516
2025-12-24 19:13:32.457079,512
2025-12-24 19:14:02.679373,508
2025-12-24 19:14:32.874377,504
2025-12-24 19:15:03.082716,501
2025-12-24 19:15:33.564731,497
2025-12-24 19:16:03.752378,493
2025-12-24 19:16:33.977239,490
2025-12-24 19:17:04.168869,479
2025-12-24 19:17:34.378877,464
2025-12-24 19:18:04.586314,451
2025-12-24 19:18:34.797928,437
2025-12-24 19:19:05.003211,430
2025-12-24 19:19:35.211153,424
2025-12-24 19:20:05.747628,421
2025-12-24 19:36:40.887949,417
2025-12-24 19:37:11.296144,429
2025-12-24 19:37:47.649123,427
2025-12-24 19:38:18.112750,425
2025-12-24 19:38:48.208783,425
2025-12-24 19:39:18.342222,425
2025-12-24 19:39:48.483289,427
2025-12-24 19:40:18.707567,434
2025-12-24 19:40:49.177454,443
2025-12-24 19:41:19.389626,451
2025-12-24 19:41:49.833977,454
2025-12-24 19:42:20.043902,460
2025-12-24 19:42:50.262722,463
2025-12-24 19:43:20.471889,467
2025-12-24 19:43:50.684804,467
2025-12-24 19:44:21.151692,470
2025-12-24 19:44:51.358593,470
2025-12-24 19:45:21.823233,476
2025-12-24 19:45:52.026225,484
2025-12-24 19:46:22.234319,493
2025-12-24 19:46:52.706358,497
2025-12-24 19:47:23.180144,501
2025-12-24 19:47:53.422374,504
2025-12-24 19:48:23.570388,508
2025-12-24 19:48:53.801370,511
2025-12-24 19:49:23.989303,510
2025-12-24 19:49:54.190145,513
2025-12-24 19:50:24.404052,518
2025-12-24 19:50:54.629082,521
2025-12-24 19:51:24.831778,521
2025-12-24 19:51:55.030655,523
2025-12-24 19:52:25.503285,524
2025-12-24 19:52:55.646924,523
2025-12-24 19:53:25.869707,521
2025-12-24 19:53:56.076885,523
2025-12-24 19:54:26.263761,524
2025-12-24 19:54:56.488485,526
2025-12-24 19:55:26.702217,526
2025-12-24 19:55:56.919023,526
2025-12-24 19:56:27.113450,526
2025-12-24 19:56:57.577837,526
2025-12-24 19:57:27.780732,525
2025-12-24 19:57:57.993391,524
2025-12-24 19:58:28.200997,525
2025-12-24 19:58:58.410333,526
2025-12-24 19:59:28.618904,527
2025-12-24 19:59:58.826584,528
2025-12-24 20:00:29.035140,529
2025-12-24 20:00:59.245141,531
2025-12-24 20:01:29.441297,532
2025-12-24 20:01:59.649077,535
2025-12-24 20:02:29.868475,536
2025-12-24 20:03:00.078173,536
2025-12-24 20:03:30.284180,535
2025-12-24 20:04:00.497520,538
2025-12-24 20:04:30.712811,538
2025-12-24 20:05:00.921720,540
2025-12-24 20:05:31.128855,538
2025-12-24 20:06:01.328358,536
2025-12-24 20:06:31.533730,534
2025-12-24 20:07:01.741357,534
2025-12-24 20:07:31.958767,535
2025-12-24 20:08:02.158350,534
2025-12-24 20:08:32.366355,533
2025-12-24 20:09:02.587776,531
2025-12-24 20:09:32.793605,531
2025-12-24 20:10:02.995033,531
2025-12-24 20:10:33.205957,531
2025-12-24 20:11:03.412051,533
2025-12-24 20:11:33.880800,535
2025-12-24 20:12:04.435949,537
2025-12-24 20:12:34.861552,538
2025-12-24 20:13:05.374269,539
2025-12-24 20:13:35.481619,540
2025-12-24 20:14:05.739980,541
2025-12-24 20:14:35.961906,543
2025-12-24 20:15:06.186702,542
2025-12-24 20:15:36.363841,538
2025-12-24 20:16:06.582110,537
2025-12-24 20:16:36.780966,535
2025-12-24 20:17:06.988424,536
2025-12-24 20:17:37.206819,539
2025-12-24 20:18:07.415108,540
2025-12-24 20:18:37.623241,540
2025-12-24 20:19:07.831477,543
2025-12-24 20:19:38.044219,545
2025-12-24 20:20:08.248398,545
2025-12-24 20:20:38.458890,545
2025-12-24 20:21:08.676817,545
2025-12-24 20:21:38.881176,547
2025-12-24 20:22:09.343848,548
2025-12-24 20:22:39.545219,549
2025-12-24 20:23:09.759014,551
2025-12-24 20:23:39.965963,552
2025-12-24 20:24:10.183322,552
2025-12-24 20:24:40.378055,552
2025-12-24 20:25:10.591611,552
2025-12-24 20:25:40.780687,552
2025-12-24 20:26:10.997409,553
2025-12-24 20:26:41.196449,554
2025-12-24 20:27:11.420637,555
2025-12-24 20:27:41.613641,557
2025-12-24 20:28:11.847451,556
2025-12-24 20:28:42.037093,554
2025-12-24 20:29:12.252226,555
2025-12-24 20:29:42.465893,556
2025-12-24 20:30:12.660154,556
2025-12-24 20:30:42.878728,555
2025-12-24 20:31:13.093375,553
2025-12-24 20:31:43.278988,554
2025-12-24 20:32:13.501281,555
2025-12-24 20:32:43.693023,553
2025-12-24 20:33:13.878068,553
2025-12-24 20:33:44.111224,551
2025-12-24 20:34:14.318098,551
2025-12-24 20:34:44.526282,549
2025-12-24 20:35:14.735195,549
2025-12-24 20:35:44.943468,548
2025-12-24 20:36:15.149162,545
2025-12-24 20:36:45.357864,541
2025-12-24 20:37:15.612467,536
2025-12-24 20:37:45.774832,531
2025-12-24 20:38:15.985884,526
2025-12-24 20:38:46.190911,521
2025-12-24 20:39:16.398632,518
2025-12-24 20:39:46.607648,511
2025-12-24 20:40:16.816834,505
2025-12-24 20:40:47.029862,498
2025-12-24 20:41:17.250905,491
2025-12-24 20:41:47.456998,486
2025-12-24 20:42:17.666750,478
2025-12-24 20:42:47.876724,474
2025-12-24 20:43:18.084880,470
2025-12-24 20:43:48.291614,464
2025-12-24 20:44:18.499309,461
2025-12-24 20:44:48.708457,455
2025-12-24 20:45:18.916336,452
2025-12-24 20:45:49.127954,449
2025-12-24 20:46:19.336243,447
2025-12-24 20:51:03.031692,445
2025-12-24 20:51:33.197572,440
2025-12-24 20:52:03.401912,439
2025-12-24 20:52:33.609097,440
2025-12-24 20:53:03.817255,441
2025-12-24 20:53:34.025943,444
2025-12-24 20:54:04.233178,447
2025-12-24 20:54:34.441611,448
2025-12-24 20:55:04.649927,452
2025-12-24 20:55:34.877526,455
2025-12-24 20:56:04.943040,457
2025-12-24 20:56:35.305779,461
2025-12-24 20:57:05.485846,467
2025-12-24 20:57:35.694379,470
2025-12-24 20:58:05.900763,474
2025-12-24 20:58:36.109457,477
2025-12-24 20:59:06.318010,479
2025-12-24 20:59:36.795219,482
2025-12-24 21:00:06.861111,483
2025-12-24 21:00:37.069591,487
2025-12-24 21:01:07.551476,490
2025-12-24 21:01:37.766348,492
2025-12-24 21:02:07.956387,493
2025-12-24 21:02:38.164596,497
2025-12-24 21:03:08.401954,499
2025-12-24 21:03:38.590998,500
2025-12-24 21:04:08.792634,501
2025-12-24 21:04:39.002829,501
2025-12-24 21:05:09.218488,503
2025-12-24 21:05:39.421069,504
2025-12-24 21:06:09.627615,504
2025-12-24 21:06:39.836081,504
2025-12-24 21:07:10.042929,505
2025-12-24 21:07:40.281611,506
2025-12-24 21:08:10.478841,506
2025-12-24 21:08:40.659332,508
2025-12-24 21:09:10.885149,509
2025-12-24 21:09:41.114683,509
2025-12-24 21:10:11.315525,510
2025-12-24 21:10:41.510108,510
2025-12-24 21:11:11.729410,509
2025-12-24 21:11:41.928788,510
2025-12-24 21:12:12.116972,510
2025-12-24 21:12:42.343585,511
2025-12-24 21:13:12.556371,511
2025-12-24 21:13:42.759898,512
2025-12-24 21:14:12.969748,512
2025-12-24 21:14:43.187935,516
2025-12-24 21:15:13.242366,515
2025-12-24 21:15:43.585669,513
2025-12-24 21:16:13.801450,514
2025-12-24 21:16:44.019402,514
2025-12-24 21:17:14.227869,516
2025-12-24 21:17:44.668135,516
2025-12-24 21:18:14.873553,515
2025-12-24 21:18:45.337393,515
2025-12-24 21:19:15.562316,515
2025-12-24 21:19:45.782401,515
2025-12-24 21:20:15.962390,514
2025-12-24 21:20:46.176854,515
2025-12-24 21:21:16.380804,514
2025-12-24 21:21:46.843440,514
2025-12-24 21:22:17.054130,515
2025-12-24 21:22:47.260319,516
2025-12-24 21:23:17.496199,516
2025-12-24 21:23:48.042143,515
2025-12-24 21:24:18.452004,514
2025-12-24 21:24:48.601660,514
2025-12-24 21:25:18.809731,512
2025-12-24 21:25:49.018320,512
2025-12-24 21:26:19.226944,514
2025-12-24 21:26:49.824202,517
2025-12-24 21:27:20.154922,519
2025-12-24 21:27:50.391387,520
2025-12-24 21:28:20.594628,521
2025-12-24 21:28:50.780096,521
2025-12-24 21:29:20.988237,522
2025-12-24 21:29:51.196374,523
2025-12-24 21:30:21.436986,524
2025-12-24 21:30:51.614010,523
2025-12-24 21:31:21.850684,524
2025-12-24 21:31:52.317142,525
2025-12-24 21:32:22.494752,525
2025-12-24 21:32:52.731839,525
2025-12-24 21:33:22.913849,525
2025-12-24 21:33:53.122637,525
2025-12-24 21:34:23.582968,526
2025-12-24 21:34:53.791997,526
2025-12-24 21:35:24.023146,526
2025-12-24 21:35:54.226374,527
2025-12-24 21:36:24.416509,528
2025-12-24 21:36:55.021795,528
2025-12-24 21:37:25.432143,528
2025-12-24 21:37:55.837673,529
2025-12-24 21:38:26.047376,529
2025-12-24 21:38:56.245403,531
2025-12-24 21:39:26.434414,532
2025-12-24 21:39:56.642775,534
2025-12-24 21:40:26.851115,534
2025-12-24 21:40:57.337650,534
2025-12-24 21:41:27.524012,534
2025-12-24 21:41:57.730460,534
2025-12-24 21:42:27.939192,535
2025-12-24 21:42:58.176371,533
2025-12-24 21:43:28.381646,531
2025-12-24 21:43:58.564159,531
2025-12-24 21:44:28.771587,531
2025-12-24 21:44:59.273491,531
2025-12-24 21:45:29.445347,532
2025-12-24 21:45:59.928200,532
2025-12-24 21:46:30.146664,532
2025-12-24 21:47:00.581834,532
2025-12-24 21:47:30.789164,532
2025-12-24 21:48:00.979357,534
2025-12-24 21:48:31.209093,535
2025-12-24 21:49:01.432916,535
2025-12-24 21:49:31.645889,534
2025-12-24 21:50:01.831508,534
2025-12-24 21:50:32.042772,535
2025-12-24 21:51:02.538340,534
2025-12-24 21:51:32.734833,535
2025-12-24 21:52:02.920360,537
2025-12-24 21:52:33.129143,538
2025-12-24 21:53:03.340108,538
2025-12-24 21:53:33.831238,539
2025-12-24 21:54:04.032386,539
2025-12-24 21:54:34.243253,539
2025-12-24 21:55:04.425637,539
2025-12-24 21:55:34.641079,539
2025-12-24 21:56:05.179852,539
2025-12-24 21:56:35.330129,542
2025-12-24 21:57:05.518412,542
2025-12-24 21:57:35.727317,544
2025-12-24 21:58:05.931642,545
2025-12-24 21:58:36.162762,545
2025-12-24 21:59:06.366233,545
2025-12-24 21:59:36.575134,545
2025-12-24 22:00:06.795502,546
2025-12-24 22:00:36.973307,546
2025-12-24 22:01:07.206992,547
2025-12-24 22:01:37.390961,547
2025-12-24 22:02:07.537154,547
2025-12-24 22:02:37.862184,548
2025-12-24 22:03:08.044049,548
2025-12-24 22:03:38.246437,551
2025-12-24 22:04:08.454237,554
2025-12-24 22:04:38.657571,557
2025-12-24 22:05:08.862104,562
2025-12-24 22:05:39.074165,568
2025-12-24 22:06:09.289484,571
2025-12-24 22:06:39.502809,572
2025-12-24 22:07:09.710968,573
2025-12-24 22:07:39.897020,577
2025-12-24 22:08:10.127249,581
2025-12-24 22:08:40.338086,584
2025-12-24 22:09:10.514909,588
2025-12-24 22:09:40.722115,593
2025-12-24 22:10:10.959206,608
2025-12-24 22:10:41.139239,624
2025-12-24 22:11:11.346869,642
2025-12-24 22:11:41.579043,657
2025-12-24 22:12:11.768041,666
2025-12-24 22:12:41.977673,666
2025-12-24 22:13:12.207978,666
2025-12-24 22:13:42.389609,664
2025-12-24 22:14:12.626985,662
2025-12-24 22:14:42.829209,660
2025-12-24 22:15:13.036681,660
2025-12-24 22:15:43.244671,659
2025-12-24 22:16:13.457755,659
2025-12-24 22:16:43.641708,660
2025-12-24 22:17:14.234744,659
2025-12-24 22:17:44.593478,659
2025-12-24 22:18:14.736998,660
2025-12-24 22:18:44.924841,659
2025-12-24 22:19:15.134888,660
2025-12-24 22:19:45.340856,660
2025-12-24 22:20:15.552923,644
2025-12-24 22:20:45.757960,625
2025-12-24 22:21:15.966404,603
2025-12-24 22:21:46.173736,577
2025-12-24 22:22:16.397184,553
2025-12-24 22:22:46.589077,537
2025-12-24 22:23:16.798122,518
2025-12-24 22:23:47.020895,505
2025-12-24 22:24:17.211770,485
2025-12-24 22:24:47.421251,469
2025-12-24 22:25:17.649115,453
2025-12-24 22:25:47.837413,445
2025-12-24 22:26:18.042274,436
2025-12-24 22:26:48.269523,431
2025-12-24 22:27:18.484002,429
2025-12-24 22:27:48.666868,425
2025-12-24 22:28:18.880387,425
2025-12-24 22:38:10.629749,424
2025-12-24 22:38:40.859958,431
2025-12-24 22:39:11.064497,437
2025-12-24 22:39:41.241161,440
2025-12-24 22:40:11.469004,441
2025-12-24 22:40:41.684731,444
2025-12-24 22:41:11.893369,446
2025-12-24 22:41:42.360578,449
2025-12-24 22:42:12.534167,453
2025-12-24 22:42:42.771299,457
2025-12-24 22:43:12.978760,460
2025-12-24 22:43:43.181608,464
2025-12-24 22:44:13.394567,465
2025-12-24 22:44:43.856937,469
2025-12-24 22:45:14.059820,471
2025-12-24 22:45:45.015660,473
2025-12-24 22:46:15.251683,474
2025-12-24 22:46:45.453126,476
2025-12-24 22:47:15.667211,479
2025-12-24 22:47:45.874917,483
2025-12-24 22:48:16.052961,487
2025-12-24 22:48:46.269993,490
2025-12-24 22:49:16.476126,492
2025-12-24 22:49:46.699095,495
2025-12-24 22:50:16.894629,495
2025-12-24 22:50:47.613681,495
2025-12-24 22:51:17.819913,495
2025-12-24 22:51:48.049492,498
2025-12-24 22:52:18.096111,499
2025-12-24 22:52:48.187191,501
2025-12-24 22:53:18.391332,502
2025-12-24 22:53:48.610003,502
2025-12-24 22:54:18.788040,504
2025-12-24 22:54:48.992349,505
2025-12-24 22:55:19.475901,507
2025-12-24 22:55:49.914422,510
2025-12-24 22:56:20.153658,511
2025-12-24 22:56:50.329604,512
2025-12-24 22:57:20.542369,514
2025-12-24 22:57:50.746933,516
2025-12-24 22:58:20.954388,518
2025-12-24 22:58:51.162291,518
2025-12-24 22:59:22.645837,517
2025-12-24 22:59:52.872652,518
2025-12-24 23:00:23.069039,518
2025-12-24 23:00:53.291766,519
2025-12-24 23:01:26.055828,520
2025-12-24 23:01:56.245693,521
2025-12-24 23:02:26.451708,522
2025-12-24 23:02:56.671902,523
2025-12-24 23:03:26.871390,524
2025-12-24 23:03:57.078204,524
2025-12-24 23:04:27.282724,527
2025-12-24 23:04:57.767450,528
2025-12-24 23:05:27.956829,528
2025-12-24 23:05:58.164203,528
2025-12-24 23:06:28.371531,528
2025-12-24 23:06:58.511035,529
2025-12-24 23:07:28.790626,532
2025-12-24 23:07:58.901828,533
2025-12-24 23:08:29.202070,535
2025-12-24 23:08:59.430001,536
2025-12-24 23:09:29.627205,538
2025-12-24 23:09:59.866304,540
2025-12-24 23:10:30.070100,541
2025-12-24 23:11:00.283459,543
2025-12-24 23:11:30.516817,545
2025-12-24 23:12:00.980790,547
2025-12-24 23:12:31.163953,550
2025-12-24 23:13:01.250982,551
2025-12-24 23:13:31.336158,551
2025-12-24 23:14:01.746999,551
2025-12-24 23:14:31.855819,551
2025-12-24 23:15:02.573024,551
2025-12-24 23:15:32.667960,552
2025-12-24 23:33:46.062689,552
2025-12-24 23:34:16.829062,499
2025-12-24 23:49:57.197454,493
2025-12-25 00:07:05.398994,506
2025-12-25 00:07:35.609298,524
2025-12-25 00:23:19.220536,526
2025-12-25 00:39:18.414320,548
2025-12-25 00:39:48.634208,556
2025-12-25 00:56:25.387709,556
2025-12-25 00:56:55.449590,557
2025-12-25 01:11:48.724625,550
2025-12-25 01:27:57.198290,527
2025-12-25 01:28:27.404698,522
2025-12-25 01:44:31.044640,521
2025-12-25 02:00:41.229308,542
2025-12-25 02:01:11.436177,546
2025-12-25 02:01:41.645321,542
2025-12-25 02:02:11.855261,540
2025-12-25 02:02:42.065444,534
2025-12-25 02:03:12.274660,536
2025-12-25 02:12:33.872321,540
2025-12-25 02:13:04.080349,537
2025-12-25 02:28:58.523511,533
2025-12-25 02:29:28.694308,542
2025-12-25 02:46:07.765736,541
2025-12-25 02:46:37.964555,539
2025-12-25 02:47:08.168427,539
2025-12-25 02:47:38.376576,536
2025-12-25 02:48:08.584903,534
2025-12-25 02:48:38.836355,532
2025-12-25 03:04:27.159072,535
2025-12-25 03:13:31.423326,538
2025-12-25 03:14:01.888974,542
2025-12-25 03:31:05.183778,543
2025-12-25 03:31:35.331490,544
2025-12-25 03:32:05.542947,546
2025-12-25 03:32:35.747621,545
2025-12-25 03:33:05.956043,545
2025-12-25 03:33:36.164976,538
2025-12-25 03:49:40.608223,535
2025-12-25 04:06:57.818014,532
2025-12-25 04:07:27.970929,535
2025-12-25 04:14:45.641286,534
2025-12-25 04:27:18.183147,536
2025-12-25 04:27:48.417228,539
2025-12-25 04:43:24.297711,538
2025-12-25 04:43:54.550380,570
2025-12-25 05:00:30.970962,567
2025-12-25 05:15:28.684887,574
2025-12-25 05:15:58.848454,576
2025-12-25 05:32:05.055004,575
2025-12-25 05:32:35.292767,594
2025-12-25 05:49:59.313490,596
2025-12-25 06:06:04.777985,572
2025-12-25 06:06:35.262446,509
2025-12-25 06:16:41.737589,503
2025-12-25 06:17:12.226256,468
2025-12-25 06:17:42.410239,468
2025-12-25 06:18:12.618162,468
2025-12-25 06:18:42.827888,469
2025-12-25 06:19:13.034232,470
2025-12-25 06:19:43.246517,475
2025-12-25 06:20:13.812662,480
2025-12-25 06:20:44.236353,486
2025-12-25 06:21:14.447344,492
2025-12-25 06:21:44.652264,496
2025-12-25 06:22:14.862643,500
2025-12-25 06:22:45.072535,502
2025-12-25 06:23:15.276975,502
2025-12-25 06:23:45.486336,503
2025-12-25 06:24:15.700980,503
2025-12-25 06:24:45.917286,503
2025-12-25 06:25:16.370435,503
2025-12-25 06:25:46.924125,504
2025-12-25 06:26:17.295672,505
2025-12-25 06:26:47.504571,505
2025-12-25 06:27:17.712099,506
2025-12-25 06:27:47.923738,511
2025-12-25 06:28:18.130259,512
2025-12-25 06:28:48.593834,513
2025-12-25 06:29:18.802331,514
2025-12-25 06:29:49.010746,518
2025-12-25 06:30:19.515633,518
2025-12-25 06:30:49.565204,518
2025-12-25 06:31:19.894319,519
2025-12-25 06:31:50.099195,518
2025-12-25 06:32:20.659196,517
2025-12-25 06:32:51.069276,518
2025-12-25 06:33:21.220576,518
2025-12-25 06:33:51.421825,518
2025-12-25 06:34:21.628452,517
2025-12-25 06:34:51.835933,518
2025-12-25 06:35:22.010342,518
2025-12-25 06:35:52.252282,518
2025-12-25 06:36:22.465557,518
2025-12-25 06:36:52.671729,518
2025-12-25 06:37:22.877489,519
2025-12-25 06:51:48.473301,519
2025-12-25 06:52:18.677877,536
2025-12-25 06:52:48.885953,536
2025-12-25 06:53:19.094066,537
2025-12-25 06:53:49.450257,537
2025-12-25 06:54:19.766131,539
2025-12-25 06:54:49.974319,541
2025-12-25 06:55:20.181965,541
2025-12-25 06:55:50.419870,543
2025-12-25 06:56:20.600286,545
2025-12-25 06:56:50.807473,546
2025-12-25 06:57:21.015331,548
2025-12-25 06:57:51.225851,549
2025-12-25 06:58:21.433419,549
2025-12-25 06:58:51.639136,549
2025-12-25 06:59:21.855445,550
2025-12-25 06:59:52.055944,549
2025-12-25 07:00:22.264178,547
2025-12-25 07:00:52.471819,548
2025-12-25 07:01:22.679759,550
2025-12-25 07:01:52.888509,548
2025-12-25 07:02:23.118766,549
2025-12-25 07:02:53.304007,548
2025-12-25 07:03:23.512414,548
2025-12-25 07:03:53.720302,549
2025-12-25 07:04:23.958515,548
2025-12-25 07:04:54.159358,548
2025-12-25 07:05:24.366048,549
2025-12-25 07:05:54.553216,551
2025-12-25 07:06:24.763622,553
